fdc_id,nombre,calories,carbs,fat,fiber,protein,sugar
171944,"Beverages, Fruit Flavored Drink, Reduced Sugar, Greater Than 3% Fruit Juice, High Vitamin C, Added Calcium",29.0,6.67,0.37,0.0,0.0,5.0
171945,"Beverages, Fruit Juice Drink, Greater Than 3% Fruit Juice, High Vitamin C And Added Thiamin",54.0,13.16,0.0,0.1,0.13,12.11
171947,"Beverages, Fruit Juice Drink, Greater Than 3% Juice, High Vitamin C",46.0,11.35,0.11,0.1,0.13,10.69
171948,"Fish, Bass, Striped, Raw",97.0,0.0,2.33,0.0,17.73,0.0
171949,"Fish, Bluefish, Raw",124.0,0.0,4.24,0.0,20.04,0.0
171950,"Fish, Burbot, Raw",90.0,0.0,0.81,0.0,19.31,0.0
171951,"Fish, Butterfish, Raw",146.0,0.0,8.02,0.0,17.28,0.0
171952,"Fish, Carp, Raw",127.0,0.0,5.6,0.0,17.83,0.0
171953,"Fish, Cisco, Raw",98.0,0.0,1.91,0.0,18.99,0.0
171954,"Fish, Cisco, Smoked",177.0,0.0,11.9,0.0,16.36,0.0
171955,"Fish, Cod, Atlantic, Raw",82.0,0.0,0.67,0.0,17.81,0.0
171956,"Fish, Cod, Atlantic, Cooked, Dry Heat",105.0,0.0,0.86,0.0,22.83,0.0
171957,"Fish, Croaker, Atlantic, Cooked, Breaded And Fried",221.0,7.54,12.67,0.4,18.2,0.0
171958,"Fish, Cusk, Raw",87.0,0.0,0.69,0.0,18.99,0.0
171959,"Fish, Mahimahi, Raw",85.0,0.0,0.7,0.0,18.5,0.0
171960,"Fish, Drum, Freshwater, Raw",119.0,0.0,4.93,0.0,17.54,0.0
171961,"Fish, Gefiltefish, Commercial, Sweet Recipe",84.0,7.41,1.73,0.0,9.07,0.0
171962,"Fish, Grouper, Mixed Species, Raw",92.0,0.0,1.02,0.0,19.38,0.0
171963,"Fish, Grouper, Mixed Species, Cooked, Dry Heat",118.0,0.0,1.3,0.0,24.84,0.0
171964,"Fish, Haddock, Raw",74.0,0.0,0.45,0.0,16.32,0.0
171965,"Fish, Halibut, Greenland, Raw",186.0,0.0,13.84,0.0,14.37,0.0
171966,"Crustaceans, Crab, Blue, Canned",83.0,0.0,0.74,0.0,17.88,0.0
171967,"Crustaceans, Crab, Blue, Crab Cakes, Home Recipe",155.0,0.48,7.52,0.0,20.21,0.0
171968,"Crustaceans, Crab, Dungeness, Raw",86.0,0.74,0.97,0.0,17.41,0.0
171969,"Crustaceans, Crab, Queen, Raw",90.0,0.0,1.18,0.0,18.5,0.0
171970,"Crustaceans, Shrimp, Mixed Species, Cooked, Breaded And Fried",242.0,11.47,12.28,0.4,21.39,0.8
171971,"Crustaceans, Shrimp, Mixed Species, Cooked, Moist Heat (May Contain Additives To Retain Moisture)",119.0,1.52,1.7,0.0,22.78,0.0
171972,"Crustaceans, Shrimp, Mixed Species, Canned",100.0,0.0,1.36,0.0,20.42,0.0
171973,"Crustaceans, Shrimp, Mixed Species, Imitation, Made From Surimi",101.0,9.13,1.47,0.0,12.39,0.0
171974,"Mollusks, Clam, Mixed Species, Cooked, Breaded And Fried",202.0,10.33,11.15,0.0,14.24,0.0
171975,"Mollusks, Clam, Mixed Species, Cooked, Moist Heat",148.0,5.13,1.95,0.0,25.55,0.0
171976,"Mollusks, Clam, Mixed Species, Canned, Drained Solids",142.0,5.9,1.59,0.0,24.25,0.0
171977,"Mollusks, Clam, Mixed Species, Canned, Liquid",2.0,0.1,0.02,0.0,0.4,0.0
171978,"Mollusks, Oyster, Eastern, Wild, Raw",51.0,2.72,1.71,0.0,5.71,0.62
171979,"Mollusks, Oyster, Eastern, Cooked, Breaded And Fried",199.0,11.62,12.58,0.0,8.77,0.0
171980,"Mollusks, Oyster, Eastern, Wild, Cooked, Moist Heat",102.0,5.45,3.42,0.0,11.42,1.23
171981,"Mollusks, Oyster, Eastern, Canned",68.0,3.91,2.47,0.0,7.06,0.0
171982,"Mollusks, Squid, Mixed Species, Cooked, Fried",175.0,7.79,7.48,0.0,17.94,0.0
171983,"Mollusks, Whelk, Unspecified, Raw",137.0,7.76,0.4,0.0,23.84,0.0
171984,"Mollusks, Whelk, Unspecified, Cooked, Moist Heat",275.0,15.52,0.8,0.0,47.68,0.0
171985,"Fish, Salmon, Chinook, Smoked, (Lox), Regular",117.0,0.0,4.32,0.0,18.28,0.0
171986,"Fish, Tuna, Light, Canned In Water, Without Salt, Drained Solids",116.0,0.0,0.82,0.0,25.51,0.0
171987,"Fish, Tuna, White, Canned In Oil, Without Salt, Drained Solids",186.0,0.0,8.08,0.0,26.53,0.0
171988,"Fish, Tuna, White, Canned In Water, Without Salt, Drained Solids",128.0,0.0,2.97,0.0,23.62,0.0
171989,"Fish, Bass, Freshwater, Mixed Species, Cooked, Dry Heat",146.0,0.0,4.73,0.0,24.18,0.0
171990,"Fish, Cod, Pacific, Cooked, Dry Heat (May Contain Additives To Retain Moisture)",85.0,0.0,0.5,0.0,18.73,0.0
171991,"Fish, Cusk, Cooked, Dry Heat",112.0,0.0,0.88,0.0,24.35,0.0
171992,"Fish, Mahimahi, Cooked, Dry Heat",109.0,0.0,0.9,0.0,23.72,0.0
171993,"Fish, Drum, Freshwater, Cooked, Dry Heat",153.0,0.0,6.32,0.0,22.49,0.0
171994,"Fish, Mackerel, Pacific And Jack, Mixed Species, Cooked, Dry Heat",201.0,0.0,10.12,0.0,25.73,0.0
171995,"Fish, Milkfish, Cooked, Dry Heat",190.0,0.0,8.63,0.0,26.32,0.0
171996,"Fish, Monkfish, Cooked, Dry Heat",97.0,0.0,1.95,0.0,18.56,0.0
171997,"Fish, Pike, Walleye, Cooked, Dry Heat",119.0,0.0,1.56,0.0,24.54,0.0
171998,"Fish, Salmon, Atlantic, Wild, Cooked, Dry Heat",182.0,0.0,8.13,0.0,25.44,0.0
171999,"Fish, Salmon, Chinook, Cooked, Dry Heat",231.0,0.0,13.38,0.0,25.72,0.0
172000,"Fish, Salmon, Chum, Cooked, Dry Heat",154.0,0.0,4.83,0.0,25.82,0.0
172001,"Fish, Salmon, Pink, Cooked, Dry Heat",153.0,0.0,5.28,0.0,24.58,0.0
172002,"Fish, Sucker, White, Cooked, Dry Heat",119.0,0.0,2.97,0.0,21.49,0.0
172003,"Fish, Sunfish, Pumpkin Seed, Cooked, Dry Heat",114.0,0.0,0.9,0.0,24.87,0.0
172004,"Fish, Trout, Mixed Species, Cooked, Dry Heat",190.0,0.0,8.47,0.0,26.63,0.0
172005,"Fish, Tuna, Skipjack, Fresh, Cooked, Dry Heat",132.0,0.0,1.29,0.0,28.21,0.0
172006,"Fish, Tuna, Yellowfin, Fresh, Cooked, Dry Heat",130.0,0.0,0.59,0.0,29.15,0.0
172007,"Crustaceans, Crab, Dungeness, Cooked, Moist Heat",110.0,0.95,1.24,0.0,22.32,0.0
172008,"Crustaceans, Crab, Queen, Cooked, Moist Heat",115.0,0.0,1.51,0.0,23.72,0.0
172009,"Crustaceans, Spiny Lobster, Mixed Species, Cooked, Moist Heat",143.0,3.12,1.94,0.0,26.41,0.0
172010,"Mollusks, Cuttlefish, Mixed Species, Cooked, Moist Heat",158.0,1.64,1.4,0.0,32.48,0.0
172011,"Beerwurst, Beer Salami, Pork And Beef",277.0,3.76,22.53,0.9,14.0,0.0
172012,"Bologna, Beef",299.0,4.29,26.13,0.0,10.91,2.05
172013,"Bologna, Beef And Pork",308.0,5.49,24.59,0.0,15.2,4.42
172014,"Pasta, Cooked, Unenriched, With Added Salt",157.0,30.59,0.93,1.8,5.8,0.56
172015,"Cornmeal, Degermed, Unenriched, White",370.0,79.45,1.75,3.9,7.11,1.61
172016,"Wheat Flour, White (Industrial), 9% Protein, Bleached, Enriched",367.0,77.32,1.43,0.0,8.89,0.54
172017,"Wheat Flour, White (Industrial), 9% Protein, Bleached, Unenriched",367.0,77.32,1.43,2.4,8.89,0.54
172018,"Wheat Flour, White (Industrial), 10% Protein, Bleached, Enriched",366.0,76.22,1.48,2.4,9.71,0.49
172019,"Wheat Flour, White (Industrial), 10% Protein, Bleached, Unenriched",366.0,76.22,1.48,2.4,9.71,0.49
172020,"Wheat Flour, White (Industrial), 13% Protein, Bleached, Unenriched",362.0,72.2,1.38,2.4,13.07,1.1
172021,"Wheat Flour, White (Industrial), 15% Protein, Bleached, Enriched",362.0,69.88,1.41,2.4,15.33,0.92
172022,"Wheat Flour, White (Industrial), 15% Protein, Bleached, Unenriched",362.0,69.88,1.41,2.4,15.33,0.92
172023,Millet Flour,382.0,75.12,4.25,3.5,10.75,1.66
172024,"Pasta, Whole Grain, 51% Whole Wheat, Remaining Enriched Semolina, Cooked (Includes Foods For Usda'S Food Distribution Program)",156.0,30.87,1.48,4.5,5.67,0.65
172025,"Pasta, Whole Grain, 51% Whole Wheat, Remaining Enriched Semolina, Dry (Includes Foods For Usda'S Food Distribution Program)",361.0,73.3,2.55,11.3,13.2,2.2
172026,"Pasta, Gluten-Free, Brown Rice Flour, Cooked, Tinkyada",138.0,32.2,1.67,1.7,3.46,0.0
172027,"Pasta, Gluten-Free, Corn Flour And Quinoa Flour, Cooked, Ancient Harvest",152.0,31.11,2.07,3.3,3.23,0.3
172028,"Fast Foods, Biscuit, With Egg And Sausage",312.0,21.05,20.77,0.2,11.13,0.95
172029,"Fast Foods, Biscuit, With Egg, Cheese, And Bacon",301.0,24.44,17.48,0.2,12.01,1.74
172030,"Fast Foods, Biscuit, With Ham",342.0,38.75,16.3,0.7,11.85,1.97
172031,"Fast Foods, Biscuit, With Sausage",371.0,29.99,24.42,0.4,9.67,1.59
172032,"Fast Foods, English Muffin, With Cheese And Sausage",338.0,25.28,20.67,0.5,13.28,1.98
172033,"Fast Foods, English Muffin, With Egg, Cheese, And Canadian Bacon",228.0,21.67,9.66,0.4,13.64,2.13
172034,"Fast Foods, English Muffin, With Egg, Cheese, And Sausage",286.0,17.44,18.1,0.2,13.38,1.49
172035,"Fast Foods, French Toast Sticks",340.0,41.21,17.74,1.4,6.0,9.89
172036,"Fast Foods, Sundae, Strawberry",175.0,29.18,5.13,0.0,4.09,0.0
172037,"Fast Foods, Shrimp, Breaded And Fried",308.0,27.99,18.9,0.7,7.84,0.1
172038,"Fast Foods, Burrito, With Beans",206.0,32.92,6.22,0.0,6.48,0.0
172039,"Fast Foods, Burrito, With Beans And Cheese",205.0,31.23,6.05,4.2,7.35,1.73
172040,"Pizza Hut 12"" Cheese Pizza, Hand-Tossed Crust",271.0,31.22,10.89,1.8,11.93,3.37
172041,"Pizza Hut 12"" Cheese Pizza, Pan Crust",280.0,29.93,12.56,1.7,11.73,3.21
172042,"Pizza Hut 12"" Cheese Pizza, Thin 'N Crispy Crust",303.0,28.64,14.1,1.6,15.29,2.67
172043,"Domino'S 14"" Cheese Pizza, Crunchy Thin Crust",298.0,28.18,15.1,2.5,12.33,4.09
172044,"Domino'S 14"" Pepperoni Pizza, Classic Hand-Tossed Crust",273.0,31.86,11.18,2.1,11.25,3.69
172045,"Domino'S 14"" Pepperoni Pizza, Ultimate Deep Dish Crust",283.0,31.89,12.1,2.4,11.52,3.91
172046,"Domino'S 14"" Extravaganzza Feast Pizza, Classic Hand-Tossed Crust",244.0,25.72,11.1,2.0,10.33,3.3
172047,"Little Caesars 14"" Original Round Cheese Pizza, Regular Crust",265.0,31.5,9.54,1.7,13.39,4.02
172048,"Little Caesars 14"" Original Round Pepperoni Pizza, Regular Crust",273.0,31.01,10.5,1.7,13.59,3.76
172049,"Little Caesars 14"" Original Round Meat And Vegetable Pizza, Regular Crust",243.0,23.1,11.35,2.1,12.12,3.74
172050,"Little Caesars 14"" Cheese Pizza, Large Deep Dish Crust",263.0,30.1,10.22,1.3,12.63,3.66
172051,"Pizza Hut 14"" Cheese Pizza, Thin 'N Crispy Crust",306.0,34.22,12.8,2.4,13.37,3.13
172052,"Pizza Hut 14"" Pepperoni Pizza, Hand-Tossed Crust",291.0,32.11,12.63,2.6,12.23,2.82
172053,"Pizza Hut 14"" Pepperoni Pizza, Pan Crust",291.0,31.79,13.07,2.0,11.47,1.95
172054,"Pizza Hut 14"" Super Supreme Pizza, Hand-Tossed Crust",248.0,26.01,10.95,2.3,11.34,3.04
172055,"Fast Food, Pizza Chain, 14"" Pizza, Meat And Vegetable Topping, Regular Crust",244.0,25.38,10.9,2.2,11.02,3.73
172056,"Fast Foods, Griddle Cake Sandwich, Egg, Cheese, And Sausage",291.0,22.04,17.73,0.6,10.77,7.9
172057,"Fast Foods, Griddle Cake Sandwich, Sausage",318.0,31.25,17.76,1.0,8.41,11.23
172058,"Fast Foods, Griddle Cake Sandwich, Egg, Cheese, And Bacon",272.0,26.19,13.19,0.8,12.03,9.56
172059,"Mcdonald'S, Sausage Mcgriddles",312.0,31.25,17.76,1.0,8.41,11.23
172060,"Mcdonald'S, Sausage, Egg & Cheese Mcgriddles",283.0,22.04,17.73,0.6,10.77,7.9
172061,"Mcdonald'S, Vanilla Reduced Fat Ice Cream Cone",162.0,26.36,4.86,0.1,4.24,19.49
172062,"Mcdonald'S, Strawberry Sundae",158.0,28.09,3.95,0.0,3.19,25.32
172063,"Mcdonald'S, Sausage Burrito",277.0,22.97,15.63,1.2,11.1,2.57
172064,"Mcdonald'S, Big Breakfast",285.0,17.5,19.37,1.1,10.16,0.93
172065,"Mcdonald'S, Double Cheeseburger",282.0,18.79,16.09,0.8,15.5,4.23
172066,"Mcdonald'S, Double Quarter Pounder With Cheese",262.0,14.43,16.22,1.0,16.96,3.49
172067,"Mcdonald'S, Big Mac (Without Big Mac Sauce)",234.0,21.01,11.57,1.7,12.79,3.7
172068,"Mcdonald'S, Sausage Mcmuffin With Egg",274.0,17.28,17.83,0.9,12.59,1.57
172069,"Mcdonald'S, Bacon Egg & Cheese Biscuit",304.0,22.26,18.77,0.9,13.45,2.18
172070,"Mcdonald'S, Sausage Biscuit",376.0,27.2,25.4,1.2,9.62,1.97
172071,"Mcdonald'S, Sausage Biscuit With Egg",311.0,19.28,22.26,0.8,11.27,1.43
172072,Mcdonald'S Bacon Ranch Salad With Crispy Chicken,122.0,6.08,6.3,1.0,8.82,1.53
172073,"Mcdonald'S, Bacon Ranch Salad Without Chicken",61.0,4.2,3.64,1.5,4.14,2.14
172074,"Mcdonald'S, Side Salad",20.0,4.3,0.19,1.6,1.03,2.24
172075,"Mcdonald'S, Fruit 'N Yogurt Parfait",105.0,20.72,1.3,1.0,2.73,12.83
172076,"Burger King, Croissan'Wich With Egg And Cheese",283.0,24.79,15.78,0.7,10.35,4.03
172077,"Burger King, French Toast Sticks",349.0,41.21,17.74,1.4,6.0,9.89
172078,"Burger King, Hash Brown Rounds",302.0,29.37,19.3,2.3,2.8,0.63
172079,"Fast Foods, Miniature Cinnamon Rolls",403.0,53.38,17.95,2.2,7.02,17.98
172080,"Fast Foods, Hamburger; Double, Large Patty; With Condiments, Vegetables And Mayonnaise",252.0,13.74,15.66,1.4,13.94,3.52
172081,"Fast Foods, Cheeseburger; Single, Large Patty; With Condiments, Vegetables And Mayonnaise",268.0,17.73,15.8,1.1,13.69,4.5
172082,"Fast Foods, Cheeseburger; Single, Large Patty; With Condiments",269.0,19.72,14.4,1.2,15.21,3.6
172083,"Fast Foods, Cheeseburger; Double, Large Patty; With Condiments, Vegetables And Mayonnaise",253.0,12.62,15.63,1.3,15.5,3.61
172084,"Fast Foods, Cheeseburger; Double, Regular Patty; Double Decker Bun With Condiments And Special Sauce",261.0,21.53,14.1,1.4,11.94,3.26
172085,"Light Ice Cream, Soft Serve, Blended With Cookie Pieces",169.0,25.55,5.66,0.1,3.97,21.19
172086,"Popeyes, Biscuit",401.0,40.95,23.71,3.8,6.0,3.46
172087,"Popeyes, Coleslaw",161.0,14.12,11.18,1.7,0.98,10.83
172088,"Popeyes, Mild Chicken Strips, Analyzed 2006",271.0,19.31,13.01,0.8,19.2,0.0
172089,"Spaghetti With Meat Sauce, Frozen Entree",90.0,15.24,1.01,1.8,5.05,2.6
172090,"Beef Macaroni With Tomato Sauce, Frozen Entree, Reduced Fat",113.0,17.99,1.96,1.4,5.89,3.8
172091,"Pasta With Sliced Franks In Tomato Sauce, Canned Entree",90.0,12.7,2.38,1.6,4.37,3.17
172092,"Turkey Pot Pie, Frozen Entree",176.0,17.7,8.8,1.1,6.5,0.0
172093,"Beef Pot Pie, Frozen Entree, Prepared",220.0,22.05,11.39,0.8,7.25,0.0
172094,"Tortellini, Pasta With Cheese Filling, Fresh-Refrigerated, As Purchased",307.0,47.0,7.23,1.9,13.5,0.95
172095,"Pizza, Meat Topping, Thick Crust, Frozen, Cooked",274.0,30.76,11.52,2.3,11.76,3.88
172096,"Pizza, Pepperoni Topping, Regular Crust, Frozen, Cooked",274.0,24.69,13.13,2.0,14.38,3.39
172097,"Chili Con Carne With Beans, Canned Entree",107.0,13.1,3.47,3.3,5.8,1.87
172098,"Chili, No Beans, Canned Entree",118.0,6.1,7.1,0.5,7.53,1.1
172099,"Spaghetti, With Meatballs In Tomato Sauce, Canned",100.0,11.45,4.11,2.7,4.37,2.91
172100,"Pasta With Tomato Sauce, No Meat, Canned",71.0,13.94,0.71,0.9,2.22,4.0
172101,"Lasagna With Meat & Sauce, Low-Fat, Frozen Entree",101.0,13.5,2.23,1.3,6.81,0.0
172102,"Burrito, Beef And Bean, Microwaved",298.0,38.95,11.94,6.9,8.73,1.36
172103,"Egg Rolls, Pork, Refrigerated, Heated",227.0,28.49,8.18,0.0,9.94,1.67
172104,"Egg Rolls, Chicken, Refrigerated, Heated",197.0,28.54,4.51,2.4,10.44,5.57
172105,"Egg Rolls, Vegetable, Frozen, Prepared",214.0,31.77,6.97,2.4,5.95,5.96
172106,"Lasagna, Vegetable, Frozen, Baked",139.0,14.18,6.04,1.9,6.87,2.54
172107,"Hot Pockets, Meatballs & Mozzarella Stuffed Sandwich, Frozen",252.0,30.68,10.23,2.2,9.32,7.73
172108,"Lean Pockets, Ham N Cheddar",230.0,32.52,6.53,1.7,10.28,7.6
172109,"Lean Pockets, Meatballs & Mozzarella",240.0,32.28,7.7,2.0,10.49,8.81
172110,"Chili With Beans, Microwavable Bowls",100.0,10.88,3.68,2.9,5.85,1.84
172111,"Chicken, Nuggets, Dark And White Meat, Precooked, Frozen, Not Reheated",268.0,16.09,17.31,1.6,12.02,0.72
172112,"Chicken, Nuggets, White Meat, Precooked, Frozen, Not Reheated",261.0,16.24,15.42,0.7,14.36,1.27
172113,"Ravioli, Cheese With Tomato Sauce, Frozen, Not Prepared, Includes Regular And Light Entrees",111.0,17.31,2.61,1.4,4.52,4.09
172114,"Lasagna With Meat Sauce, Frozen, Prepared",135.0,15.36,4.92,1.7,7.28,3.11
172115,"Beef, Short Loin, Porterhouse Steak, Separable Lean And Fat, Trimmed To 1/8"" Fat, All Grades, Cooked, Grilled",276.0,0.0,18.57,0.0,25.4,0.0
172116,"Beef, Short Loin, Porterhouse Steak, Separable Lean And Fat, Trimmed To 1/8"" Fat, Select, Raw",208.0,0.0,13.27,0.0,20.69,0.0
172117,"Beef, Short Loin, Porterhouse Steak, Separable Lean And Fat, Trimmed To 1/8"" Fat, Select, Cooked, Grilled",263.0,0.0,16.75,0.0,26.21,0.0
172118,"Beef, Short Loin, T-Bone Steak, Separable Lean And Fat, Trimmed To 1/8"" Fat, All Grades, Raw",223.0,0.0,15.18,0.0,20.11,0.0
172119,"Beef, Round, Knuckle, Tip Side, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Grilled",174.0,0.0,5.71,0.0,28.79,0.0
172120,"Beef, Round, Knuckle, Tip Side, Steak, Separable Lean And Fat , Trimmed To 0"" Fat, Select, Raw",123.0,0.0,3.24,0.0,21.96,0.0
172121,"Beef, Round, Knuckle, Tip Side, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Grilled",160.0,0.0,3.91,0.0,29.24,0.0
172122,"Beef, Chuck, Shoulder Clod, Shoulder Tender, Medallion, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",145.0,0.0,6.36,0.0,20.51,0.0
172123,"Beef, Chuck, Shoulder Clod, Shoulder Top And Center Steaks, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",140.0,0.0,5.51,0.0,21.13,0.0
172124,"Beef, Chuck, Shoulder Clod, Shoulder Top And Center Steaks, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Grilled",176.0,0.0,6.94,0.0,26.66,0.0
172125,"Beef, Chuck, Shoulder Clod, Top Blade, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",182.0,0.0,11.33,0.0,18.75,0.0
172126,"Beef, Chuck, Shoulder Clod, Top Blade, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Grilled",228.0,0.0,13.59,0.0,24.7,0.0
172127,"Beef, Round, Knuckle, Tip Center, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Grilled",162.0,0.0,5.32,0.0,26.61,0.0
172128,"Beef, Round, Outside Round, Bottom Round, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",150.0,0.0,6.59,0.0,21.24,0.0
172129,"Beef, Round, Outside Round, Bottom Round, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Grilled",191.0,0.0,8.3,0.0,27.22,0.0
172130,"Beef, Round, Outside Round, Bottom Round, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",129.0,0.0,3.83,0.0,22.15,0.0
172131,"Beef, Round, Knuckle, Tip Side, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",168.0,0.0,4.84,0.0,29.08,0.0
172132,"Beef, Chuck, Shoulder Clod, Shoulder Top And Center Steaks, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",141.0,0.0,5.88,0.0,20.67,0.0
172133,"Beef, Chuck, Shoulder Clod, Shoulder Top And Center Steaks, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",182.0,0.12,7.66,0.0,26.3,0.0
172134,"Beef, Chuck, Shoulder Clod, Top Blade, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",176.0,0.0,10.52,0.0,18.99,0.0
172135,"Beef, Round, Outside Round, Bottom Round, Steak, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",182.0,0.0,7.1,0.0,27.52,0.0
172136,"Beef, Chuck, Shoulder Clod, Shoulder Tender, Medallion, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Grilled",172.0,0.33,6.43,0.0,26.45,0.0
172137,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",171.0,0.0,9.76,0.0,20.89,0.0
172138,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean Only, Trimmed To 0"" Fat, Select, Cooked, Grilled",223.0,0.0,11.16,0.0,30.64,0.0
172139,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean Only, Trimmed To 0"" Fat, Select, Raw",153.0,0.0,7.41,0.0,21.61,0.0
172140,"Beef, Plate Steak, Boneless, Outside Skirt, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",282.0,0.0,19.01,0.0,27.68,0.0
172141,"Beef, Plate Steak, Boneless, Outside Skirt, Separable Lean Only, Trimmed To 0"" Fat, Select, Raw",198.0,0.23,13.44,0.0,19.14,0.0
172142,"Beef, Rib Eye Steak, Boneless, Lip Off, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",206.0,0.0,10.37,0.0,28.11,0.0
172143,"Beef, Rib Eye Steak, Boneless, Lip Off, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Raw",154.0,0.0,7.41,0.0,21.85,0.0
172144,"Beef, Rib Eye Steak, Boneless, Lip Off, Separable Lean Only, Trimmed To 0"" Fat, Choice, Cooked, Grilled",215.0,0.0,11.75,0.0,27.39,0.0
172145,"Beef, Rib, Back Ribs, Bone-In, Separable Lean Only, Trimmed To 0"" Fat, All Grades, Raw",239.0,0.46,17.91,0.0,19.11,0.0
172146,"Beef, Rib, Back Ribs, Bone-In, Separable Lean Only, Trimmed To 0"" Fat, Choice, Cooked, Braised",306.0,0.0,21.72,0.0,27.75,0.0
172147,"Beef, Rib, Back Ribs, Bone-In, Separable Lean Only, Trimmed To 0"" Fat, Choice, Raw",252.0,0.64,19.36,0.0,18.72,0.0
172148,"Beef, Rib, Back Ribs, Bone-In, Separable Lean Only, Trimmed To 0"" Fat, Select, Cooked, Braised",287.0,0.0,18.84,0.0,29.28,0.0
172149,"Beef, Rib Eye Roast, Bone-In, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, Select, Cooked, Roasted",290.0,0.0,21.85,0.0,23.36,0.0
172150,"Beef, Rib Eye Roast, Bone-In, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, All Grades, Cooked, Roasted",300.0,0.0,22.91,0.0,23.47,0.0
172151,"Beef, Rib Eye Steak/Roast, Bone-In, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, All Grades, Raw",255.0,0.0,20.31,0.0,18.13,0.0
172152,"Beef, Rib Eye Steak/Roast, Bone-In, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, Choice, Raw",260.0,0.0,20.96,0.0,17.92,0.0
172153,"Beef, Rib Eye Roast, Boneless, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, All Grades, Cooked, Roasted",292.0,0.0,21.66,0.0,24.3,0.0
172154,"Beef, Rib Eye Roast, Boneless, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, Choice, Cooked, Roasted",303.0,0.0,22.98,0.0,23.92,0.0
172155,"Beef, Rib Eye Roast, Boneless, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, Select, Cooked, Roasted",277.0,0.0,19.68,0.0,24.85,0.0
172156,"Beef, Rib Eye Steak/Roast, Boneless, Lip-On, Separable Lean And Fat, Trimmed To 1/8"" Fat, All Grades, Raw",244.0,0.0,18.73,0.0,18.85,0.0
172157,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Cooked, Grilled",233.0,0.0,12.54,0.0,30.06,0.0
172158,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Raw",187.0,0.0,11.71,0.0,20.38,0.0
172159,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",195.0,0.0,12.78,0.0,20.06,0.0
172160,"Beef, Plate Steak, Boneless, Inside Skirt, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",174.0,0.0,10.11,0.0,20.87,0.0
172161,"Beef, Ground, Unspecified Fat Content, Cooked",240.0,0.62,14.53,0.0,25.07,0.0
172162,"Beef, Plate Steak, Boneless, Outside Skirt, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Raw",238.0,0.35,18.44,0.0,17.69,0.0
172163,"Beef, Plate Steak, Boneless, Outside Skirt, Separable Lean And Fat, Trimmed To 0"" Fat, Select, Raw",222.0,0.36,16.31,0.0,18.43,0.0
172164,"Beef, Rib Eye Steak, Boneless, Lip Off, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Grilled",271.0,0.0,19.02,0.0,24.85,0.0
172165,"Beef, Rib Eye Steak, Boneless, Lip Off, Separable Lean And Fat, Trimmed To 0"" Fat, Choice, Cooked, Grilled",285.0,0.0,21.1,0.0,23.89,0.0
172166,"Beef, Rib, Back Ribs, Bone-In, Separable Lean And Fat, Trimmed To 0"" Fat, All Grades, Cooked, Braised",360.0,0.0,29.21,0.0,24.23,0.0
